,Gyro 0,Gyro 1,Gyro 2,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Timestamp
334,565.0,421.0,763.0,-9634.0,3708.0,7487.0,-10287.0,-1.0,-5.0,-29.0,-4.0,-1.0,-15.0,-1.0,0.0,1.3607559204101562
335,565.0,421.0,763.0,-9634.0,3708.0,7487.0,-10287.0,-1.0,-1.0,-3.0,3.0,2.0,-7.0,-1.0,0.0,1.3641245365142822
336,914.0,429.0,877.0,-9601.0,3739.0,7313.0,-10431.0,-1.0,-1.0,-3.0,3.0,2.0,-7.0,-1.0,0.0,1.3710825443267822
337,914.0,429.0,877.0,-9601.0,3739.0,7313.0,-10431.0,-1.0,-1.0,-7.0,-4.0,-3.0,-7.0,-3.0,-1.0,1.3782947063446045
338,914.0,429.0,877.0,-9601.0,3739.0,7313.0,-10431.0,-1.0,-1.0,0.0,-1.0,5.0,29.0,2.0,0.0,1.3801124095916748
339,1194.0,444.0,1067.0,-9566.0,3744.0,7081.0,-10620.0,-1.0,-1.0,0.0,-1.0,5.0,29.0,2.0,0.0,1.3932991027832031
340,1194.0,444.0,1067.0,-9566.0,3744.0,7081.0,-10620.0,-2.0,2.0,5.0,-1.0,-10.0,-1.0,-2.0,-1.0,1.395148515701294
341,1194.0,444.0,1067.0,-9566.0,3744.0,7081.0,-10620.0,1.0,-2.0,0.0,3.0,-2.0,0.0,-2.0,-1.0,1.4001433849334717
342,796.0,528.0,1228.0,-9504.0,3804.0,6867.0,-10793.0,1.0,-2.0,0.0,3.0,-2.0,0.0,-2.0,-1.0,1.4175310134887695
343,796.0,528.0,1228.0,-9504.0,3804.0,6867.0,-10793.0,2.0,1.0,1.0,-4.0,1.0,-3.0,0.0,-3.0,1.420994758605957
344,796.0,528.0,1228.0,-9504.0,3804.0,6867.0,-10793.0,0.0,1.0,-5.0,0.0,1.0,4.0,0.0,1.0,1.4243032932281494
345,201.0,641.0,1317.0,-9407.0,3955.0,6701.0,-10927.0,0.0,1.0,-5.0,0.0,1.0,4.0,0.0,1.0,1.4382457733154297
346,201.0,641.0,1317.0,-9407.0,3955.0,6701.0,-10927.0,1.0,0.0,3.0,1.0,-4.0,-1.0,-1.0,0.0,1.4470734596252441
347,201.0,641.0,1317.0,-9407.0,3955.0,6701.0,-10927.0,-2.0,-1.0,-1.0,0.0,0.0,3.0,4.0,-1.0,1.450573205947876
348,-77.0,718.0,1184.0,-9313.0,4139.0,6571.0,-11019.0,-2.0,-1.0,-1.0,0.0,0.0,3.0,4.0,-1.0,1.4526188373565674
349,-77.0,718.0,1184.0,-9313.0,4139.0,6571.0,-11019.0,1.0,-1.0,2.0,0.0,0.0,1.0,2.0,-1.0,1.4544126987457275
350,-77.0,718.0,1184.0,-9313.0,4139.0,6571.0,-11019.0,-3.0,2.0,-1.0,0.0,-6.0,-5.0,0.0,-1.0,1.4951162338256836
351,-190.0,737.0,1102.0,-9223.0,4327.0,6459.0,-11088.0,-3.0,2.0,-1.0,0.0,-6.0,-5.0,0.0,-1.0,1.4991405010223389
352,-190.0,737.0,1102.0,-9223.0,4327.0,6459.0,-11088.0,-1.0,0.0,-4.0,-1.0,1.0,0.0,-1.0,-1.0,1.501105546951294
353,-190.0,737.0,1102.0,-9223.0,4327.0,6459.0,-11088.0,2.0,-3.0,-2.0,-1.0,2.0,0.0,-1.0,2.0,1.502854824066162
354,-103.0,755.0,982.0,-9150.0,4501.0,6341.0,-11147.0,2.0,-3.0,-2.0,-1.0,2.0,0.0,-1.0,2.0,1.5045585632324219
355,-103.0,755.0,982.0,-9150.0,4501.0,6341.0,-11147.0,1.0,1.0,0.0,-1.0,2.0,3.0,2.0,-1.0,1.5063817501068115
356,-103.0,755.0,982.0,-9150.0,4501.0,6341.0,-11147.0,1.0,-1.0,0.0,-1.0,0.0,-3.0,0.0,-3.0,1.5081217288970947
357,-45.0,743.0,841.0,-9096.0,4655.0,6221.0,-11195.0,1.0,-1.0,0.0,-1.0,0.0,-3.0,0.0,-3.0,1.513070821762085
358,-45.0,743.0,841.0,-9096.0,4655.0,6221.0,-11195.0,-1.0,-1.0,-1.0,-4.0,2.0,-2.0,-6.0,0.0,1.5149016380310059
359,-45.0,743.0,841.0,-9096.0,4655.0,6221.0,-11195.0,0.0,0.0,-1.0,2.0,-3.0,-1.0,1.0,4.0,1.5199847221374512
360,-177.0,625.0,649.0,-9050.0,4793.0,6135.0,-11222.0,0.0,0.0,-1.0,2.0,-3.0,-1.0,1.0,4.0,1.537095546722412
361,-177.0,625.0,649.0,-9050.0,4793.0,6135.0,-11222.0,0.0,-1.0,-2.0,1.0,3.0,1.0,-2.0,3.0,1.5401344299316406
362,-177.0,625.0,649.0,-9050.0,4793.0,6135.0,-11222.0,-1.0,0.0,1.0,-3.0,-5.0,-3.0,-2.0,1.0,1.5430209636688232
363,-307.0,408.0,487.0,-9002.0,4905.0,6097.0,-11233.0,-1.0,0.0,1.0,-3.0,-5.0,-3.0,-2.0,1.0,1.5510318279266357
364,-307.0,408.0,487.0,-9002.0,4905.0,6097.0,-11233.0,3.0,-2.0,-1.0,-1.0,0.0,-3.0,-2.0,5.0,1.558934211730957
365,-307.0,408.0,487.0,-9002.0,4905.0,6097.0,-11233.0,-6.0,-2.0,-3.0,-1.0,-1.0,0.0,-3.0,-5.0,1.5606467723846436
366,-346.0,240.0,315.0,-8958.0,4992.0,6096.0,-11230.0,-6.0,-2.0,-3.0,-1.0,-1.0,0.0,-3.0,-5.0,1.5731432437896729
367,-346.0,240.0,315.0,-8958.0,4992.0,6096.0,-11230.0,-5.0,-2.0,1.0,-2.0,-1.0,1.0,2.0,-8.0,1.5756897926330566
368,-346.0,240.0,315.0,-8958.0,4992.0,6096.0,-11230.0,-4.0,-2.0,-3.0,1.0,0.0,1.0,7.0,-3.0,1.588993787765503
369,-108.0,93.0,41.0,-8952.0,5021.0,6100.0,-11220.0,-4.0,-2.0,-3.0,1.0,0.0,1.0,7.0,-3.0,1.6131772994995117
370,-108.0,93.0,41.0,-8952.0,5021.0,6100.0,-11220.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,6.0,1.0,1.6176087856292725
371,-108.0,93.0,41.0,-8952.0,5021.0,6100.0,-11220.0,2.0,0.0,-3.0,0.0,-2.0,-1.0,0.0,2.0,1.6218838691711426
372,52.0,-36.0,-225.0,-8979.0,4999.0,6110.0,-11203.0,2.0,0.0,-3.0,0.0,-2.0,-1.0,0.0,2.0,1.6244971752166748
373,52.0,-36.0,-225.0,-8979.0,4999.0,6110.0,-11203.0,0.0,0.0,-1.0,-1.0,0.0,-2.0,-4.0,0.0,1.62642502784729
374,52.0,-36.0,-225.0,-8979.0,4999.0,6110.0,-11203.0,1.0,-1.0,-2.0,1.0,4.0,1.0,-5.0,-1.0,1.628138780593872
375,28.0,-151.0,-442.0,-9023.0,4949.0,6148.0,-11168.0,1.0,-1.0,-2.0,1.0,4.0,1.0,-5.0,-1.0,1.697033166885376
376,28.0,-151.0,-442.0,-9023.0,4949.0,6148.0,-11168.0,0.0,1.0,0.0,1.0,-3.0,2.0,0.0,0.0,1.7011446952819824
377,28.0,-151.0,-442.0,-9023.0,4949.0,6148.0,-11168.0,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.7050564289093018
378,-4.0,-306.0,-598.0,-9076.0,4871.0,6215.0,-11123.0,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.7080769538879395
379,-4.0,-306.0,-598.0,-9076.0,4871.0,6215.0,-11123.0,0.0,-3.0,2.0,-3.0,-5.0,-3.0,2.0,-1.0,1.710066556930542
380,-4.0,-306.0,-598.0,-9076.0,4871.0,6215.0,-11123.0,0.0,1.0,1.0,1.0,-7.0,-2.0,-3.0,-2.0,1.7117953300476074
381,-4.0,-306.0,-598.0,-9076.0,4871.0,6215.0,-11123.0,-1.0,-4.0,0.0,-1.0,0.0,0.0,7.0,-4.0,1.7135303020477295
382,-4.0,-306.0,-598.0,-9076.0,4871.0,6215.0,-11123.0,0.0,0.0,-2.0,-1.0,6.0,1.0,-2.0,1.0,1.71531343460083
383,-18.0,-467.0,-1010.0,-9283.0,4552.0,6524.0,-10908.0,0.0,0.0,-2.0,-1.0,6.0,1.0,-2.0,1.0,1.7170274257659912
384,-18.0,-467.0,-1010.0,-9283.0,4552.0,6524.0,-10908.0,0.0,3.0,0.0,-1.0,4.0,-1.0,-9.0,2.0,1.7188196182250977
385,-18.0,-467.0,-1010.0,-9283.0,4552.0,6524.0,-10908.0,1.0,-1.0,2.0,1.0,3.0,2.0,-8.0,1.0,1.7224345207214355
386,-161.0,-475.0,-1126.0,-9374.0,4431.0,6648.0,-10805.0,1.0,-1.0,2.0,1.0,3.0,2.0,-8.0,1.0,1.7557110786437988
387,-161.0,-475.0,-1126.0,-9374.0,4431.0,6648.0,-10805.0,-1.0,-1.0,0.0,-2.0,2.0,1.0,-2.0,-4.0,1.7587707042694092
388,-161.0,-475.0,-1126.0,-9374.0,4431.0,6648.0,-10805.0,-2.0,2.0,-5.0,-3.0,0.0,2.0,-5.0,2.0,1.7616677284240723
389,-182.0,-458.0,-1246.0,-9476.0,4307.0,6782.0,-10682.0,-2.0,2.0,-5.0,-3.0,0.0,2.0,-5.0,2.0,1.7645647525787354
390,-182.0,-458.0,-1246.0,-9476.0,4307.0,6782.0,-10682.0,-2.0,1.0,-2.0,-3.0,3.0,2.0,-2.0,10.0,1.767301321029663
391,-182.0,-458.0,-1246.0,-9476.0,4307.0,6782.0,-10682.0,1.0,-1.0,-2.0,-1.0,0.0,0.0,7.0,-1.0,1.7763457298278809
392,-171.0,-476.0,-1282.0,-9581.0,4173.0,6914.0,-10556.0,1.0,-1.0,-2.0,-1.0,0.0,0.0,7.0,-1.0,1.7780873775482178
393,-171.0,-476.0,-1282.0,-9581.0,4173.0,6914.0,-10556.0,0.0,0.0,-1.0,2.0,2.0,1.0,0.0,-2.0,1.779980182647705
394,-171.0,-476.0,-1282.0,-9581.0,4173.0,6914.0,-10556.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,-2.0,1.781698226928711
395,-274.0,-480.0,-1340.0,-9687.0,4041.0,7060.0,-10413.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,-2.0,1.799593210220337
396,-274.0,-480.0,-1340.0,-9687.0,4041.0,7060.0,-10413.0,0.0,0.0,-2.0,-1.0,-3.0,-2.0,10.0,-4.0,1.8013896942138672
397,-274.0,-480.0,-1340.0,-9687.0,4041.0,7060.0,-10413.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,6.0,-1.0,1.8031337261199951
398,-325.0,-477.0,-1434.0,-9799.0,3906.0,7213.0,-10253.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,6.0,-1.0,1.8289227485656738
399,-325.0,-477.0,-1434.0,-9799.0,3906.0,7213.0,-10253.0,1.0,-1.0,3.0,-2.0,2.0,-1.0,8.0,1.0,1.8311529159545898
400,-325.0,-477.0,-1434.0,-9799.0,3906.0,7213.0,-10253.0,2.0,-2.0,-1.0,1.0,-2.0,-2.0,16.0,3.0,1.8342585563659668
401,-365.0,-496.0,-1607.0,-9923.0,3762.0,7374.0,-10072.0,2.0,-2.0,-1.0,1.0,-2.0,-2.0,16.0,3.0,1.8373286724090576
402,-365.0,-496.0,-1607.0,-9923.0,3762.0,7374.0,-10072.0,-3.0,1.0,-3.0,-1.0,-2.0,1.0,32.0,-5.0,1.8405535221099854
403,-365.0,-496.0,-1607.0,-9923.0,3762.0,7374.0,-10072.0,-2.0,-3.0,-2.0,-3.0,-4.0,1.0,32.0,1.0,1.8510146141052246
404,-442.0,-505.0,-1782.0,-10061.0,3607.0,7543.0,-9865.0,-2.0,-3.0,-2.0,-3.0,-4.0,1.0,32.0,1.0,1.859809160232544
405,-442.0,-505.0,-1782.0,-10061.0,3607.0,7543.0,-9865.0,0.0,1.0,-5.0,-1.0,3.0,4.0,-59.0,3.0,1.8629398345947266
406,-442.0,-505.0,-1782.0,-10061.0,3607.0,7543.0,-9865.0,2.0,-1.0,2.0,3.0,1.0,-3.0,-122.0,0.0,1.864922046661377
407,-1000.0,-29.0,-806.0,-10052.0,3731.0,7708.0,-9699.0,2.0,-1.0,2.0,3.0,1.0,-3.0,-122.0,0.0,1.8731951713562012
408,-1000.0,-29.0,-806.0,-10052.0,3731.0,7708.0,-9699.0,1.0,-2.0,3.0,4.0,-2.0,-6.0,-51.0,2.0,1.8750197887420654
409,-1000.0,-29.0,-806.0,-10052.0,3731.0,7708.0,-9699.0,-2.0,0.0,-2.0,-3.0,-2.0,-1.0,24.0,-3.0,1.8801417350769043
410,633.0,102.0,381.0,-10007.0,3773.0,7610.0,-9806.0,-2.0,0.0,-2.0,-3.0,-2.0,-1.0,24.0,-3.0,1.906026840209961
411,633.0,102.0,381.0,-10007.0,3773.0,7610.0,-9806.0,-1.0,-4.0,1.0,-1.0,-1.0,-1.0,57.0,-3.0,1.9104204177856445
412,633.0,102.0,381.0,-10007.0,3773.0,7610.0,-9806.0,-1.0,-3.0,-1.0,-1.0,-3.0,0.0,26.0,-2.0,1.9127812385559082
413,1540.0,178.0,381.0,-10030.0,3677.0,7412.0,-9969.0,-1.0,-3.0,-1.0,-1.0,-3.0,0.0,26.0,-2.0,1.91457200050354
414,1540.0,178.0,381.0,-10030.0,3677.0,7412.0,-9969.0,-1.0,-2.0,-4.0,2.0,-1.0,-1.0,-33.0,-6.0,1.9256813526153564
415,1540.0,178.0,381.0,-10030.0,3677.0,7412.0,-9969.0,-2.0,0.0,-1.0,-1.0,-1.0,0.0,-13.0,-1.0,1.9274518489837646
416,584.0,-74.0,364.0,-10021.0,3617.0,7324.0,-10065.0,-2.0,0.0,-1.0,-1.0,-1.0,0.0,-13.0,-1.0,1.9333086013793945
417,584.0,-74.0,364.0,-10021.0,3617.0,7324.0,-10065.0,-1.0,0.0,-3.0,-2.0,-2.0,-3.0,-8.0,-2.0,1.9351239204406738
418,584.0,-74.0,364.0,-10021.0,3617.0,7324.0,-10065.0,-2.0,-1.0,-3.0,-2.0,0.0,-3.0,5.0,-3.0,1.9481985569000244
419,-102.0,-195.0,162.0,-9998.0,3598.0,7335.0,-10086.0,-2.0,-1.0,-3.0,-2.0,0.0,-3.0,5.0,-3.0,1.9653129577636719
420,-102.0,-195.0,162.0,-9998.0,3598.0,7335.0,-10086.0,-1.0,0.0,-1.0,0.0,0.0,1.0,15.0,0.0,1.969358205795288
421,-102.0,-195.0,162.0,-9998.0,3598.0,7335.0,-10086.0,-1.0,-1.0,-1.0,0.0,-2.0,1.0,13.0,-1.0,1.9732029438018799
422,-19.0,-215.0,-153.0,-10010.0,3544.0,7356.0,-10078.0,-1.0,-1.0,-1.0,0.0,-2.0,1.0,13.0,-1.0,1.9790058135986328
423,-19.0,-215.0,-153.0,-10010.0,3544.0,7356.0,-10078.0,-2.0,-1.0,0.0,-1.0,-2.0,-2.0,8.0,-2.0,1.9808590412139893
424,-19.0,-215.0,-153.0,-10010.0,3544.0,7356.0,-10078.0,-1.0,3.0,0.0,4.0,1.0,0.0,2.0,1.0,1.9825866222381592
425,220.0,-242.0,-333.0,-10051.0,3440.0,7365.0,-10067.0,-1.0,3.0,0.0,4.0,1.0,0.0,2.0,1.0,2.0106658935546875
426,220.0,-242.0,-333.0,-10051.0,3440.0,7365.0,-10067.0,1.0,1.0,-3.0,-3.0,-1.0,1.0,5.0,1.0,2.014305830001831
427,220.0,-242.0,-333.0,-10051.0,3440.0,7365.0,-10067.0,-2.0,-2.0,-3.0,-2.0,-2.0,-2.0,1.0,0.0,2.0162665843963623
428,40.0,-238.0,-399.0,-10084.0,3364.0,7401.0,-10033.0,-2.0,-2.0,-3.0,-2.0,-2.0,-2.0,1.0,0.0,2.0325732231140137
429,40.0,-238.0,-399.0,-10084.0,3364.0,7401.0,-10033.0,-1.0,-3.0,0.0,0.0,-1.0,-2.0,1.0,-1.0,2.0360491275787354
430,40.0,-238.0,-399.0,-10084.0,3364.0,7401.0,-10033.0,-2.0,-4.0,-3.0,-2.0,-2.0,-3.0,-3.0,-1.0,2.039233684539795
431,-34.0,-163.0,-290.0,-10096.0,3333.0,7445.0,-10000.0,-2.0,-4.0,-3.0,-2.0,-2.0,-3.0,-3.0,-1.0,2.041011095046997
432,-34.0,-163.0,-290.0,-10096.0,3333.0,7445.0,-10000.0,-3.0,-2.0,-2.0,-1.0,-4.0,0.0,-1.0,0.0,2.042807102203369
433,-34.0,-163.0,-290.0,-10096.0,3333.0,7445.0,-10000.0,1.0,1.0,-1.0,-3.0,0.0,0.0,-4.0,1.0,2.04451847076416
434,187.0,-114.0,-129.0,-10096.0,3305.0,7455.0,-10001.0,1.0,1.0,-1.0,-3.0,0.0,0.0,-4.0,1.0,2.0532290935516357
435,187.0,-114.0,-129.0,-10096.0,3305.0,7455.0,-10001.0,0.0,-2.0,0.0,-1.0,1.0,-1.0,-3.0,-2.0,2.0551111698150635
436,187.0,-114.0,-129.0,-10096.0,3305.0,7455.0,-10001.0,-1.0,0.0,-1.0,-2.0,0.0,-1.0,-2.0,-1.0,2.0771543979644775
437,391.0,-113.0,-37.0,-10098.0,3255.0,7439.0,-10028.0,-1.0,0.0,-1.0,-2.0,0.0,-1.0,-2.0,-1.0,2.080244541168213
438,391.0,-113.0,-37.0,-10098.0,3255.0,7439.0,-10028.0,-1.0,-2.0,-3.0,-3.0,-1.0,-1.0,-1.0,0.0,2.083482265472412
439,391.0,-113.0,-37.0,-10098.0,3255.0,7439.0,-10028.0,-2.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,2.090765953063965
440,371.0,-118.0,3.0,-10097.0,3205.0,7420.0,-10058.0,-2.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,2.108072280883789
441,371.0,-118.0,3.0,-10097.0,3205.0,7420.0,-10058.0,2.0,-1.0,0.0,-2.0,-4.0,0.0,1.0,0.0,2.112169027328491
442,371.0,-118.0,3.0,-10097.0,3205.0,7420.0,-10058.0,-1.0,-2.0,-2.0,-3.0,1.0,-2.0,-2.0,-1.0,2.1154823303222656
443,249.0,-98.0,14.0,-10095.0,3168.0,7407.0,-10081.0,-1.0,-2.0,-2.0,-3.0,1.0,-2.0,-2.0,-1.0,2.117351531982422
444,249.0,-98.0,14.0,-10095.0,3168.0,7407.0,-10081.0,0.0,-1.0,1.0,5.0,0.0,-1.0,2.0,-1.0,2.129636287689209
445,249.0,-98.0,14.0,-10095.0,3168.0,7407.0,-10081.0,1.0,-2.0,0.0,0.0,-1.0,0.0,1.0,-2.0,2.1383790969848633
446,174.0,-43.0,-52.0,-10105.0,3138.0,7394.0,-10091.0,1.0,-2.0,0.0,0.0,-1.0,0.0,1.0,-2.0,2.1404809951782227
447,174.0,-43.0,-52.0,-10105.0,3138.0,7394.0,-10091.0,-1.0,1.0,0.0,-1.0,1.0,1.0,1.0,-2.0,2.142286539077759
448,174.0,-43.0,-52.0,-10105.0,3138.0,7394.0,-10091.0,-2.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,2.1602771282196045
449,87.0,-11.0,-88.0,-10118.0,3119.0,7386.0,-10089.0,-2.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,2.163374900817871
450,87.0,-11.0,-88.0,-10118.0,3119.0,7386.0,-10089.0,-2.0,-1.0,0.0,2.0,-1.0,-2.0,1.0,1.0,2.1666035652160645
451,87.0,-11.0,-88.0,-10118.0,3119.0,7386.0,-10089.0,-2.0,-3.0,1.0,0.0,1.0,-3.0,-2.0,0.0,2.169675588607788
452,5.0,-5.0,-95.0,-10127.0,3113.0,7387.0,-10081.0,-2.0,-3.0,1.0,0.0,1.0,-3.0,-2.0,0.0,2.172142505645752
453,5.0,-5.0,-95.0,-10127.0,3113.0,7387.0,-10081.0,0.0,-1.0,0.0,-2.0,0.0,1.0,0.0,0.0,2.180821180343628
454,5.0,-5.0,-95.0,-10127.0,3113.0,7387.0,-10081.0,1.0,2.0,-2.0,-1.0,1.0,0.0,-3.0,0.0,2.1826069355010986
455,26.0,-15.0,-51.0,-10129.0,3110.0,7387.0,-10080.0,1.0,2.0,-2.0,-1.0,1.0,0.0,-3.0,0.0,2.228790283203125
456,26.0,-15.0,-51.0,-10129.0,3110.0,7387.0,-10080.0,-2.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,1.0,2.232544422149658
457,26.0,-15.0,-51.0,-10129.0,3110.0,7387.0,-10080.0,7.0,0.0,-1.0,3.0,0.0,-1.0,0.0,0.0,2.2361412048339844
458,151.0,-15.0,-32.0,-10135.0,3093.0,7372.0,-10090.0,7.0,0.0,-1.0,3.0,0.0,-1.0,0.0,0.0,2.239391565322876
459,151.0,-15.0,-32.0,-10135.0,3093.0,7372.0,-10090.0,1.0,1.0,-1.0,1.0,-1.0,-4.0,0.0,1.0,2.2412383556365967
460,151.0,-15.0,-32.0,-10135.0,3093.0,7372.0,-10090.0,-6.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,2.242976188659668
461,168.0,-42.0,-34.0,-10141.0,3068.0,7357.0,-10103.0,-6.0,0.0,3.0,0.0,0.0,-1.0,1.0,-1.0,2.244682788848877
462,168.0,-42.0,-34.0,-10141.0,3068.0,7357.0,-10103.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,2.2464749813079834
463,168.0,-42.0,-34.0,-10141.0,3068.0,7357.0,-10103.0,-1.0,-2.0,-2.0,-3.0,-2.0,1.0,-2.0,-1.0,2.2482073307037354
464,107.0,-67.0,-46.0,-10145.0,3046.0,7350.0,-10111.0,-1.0,-2.0,-2.0,-3.0,-2.0,1.0,-2.0,-1.0,2.256227493286133
465,107.0,-67.0,-46.0,-10145.0,3046.0,7350.0,-10111.0,-1.0,2.0,1.0,-2.0,1.0,-1.0,-2.0,-1.0,2.258091688156128
466,107.0,-67.0,-46.0,-10145.0,3046.0,7350.0,-10111.0,-3.0,-4.0,-2.0,-2.0,-2.0,-4.0,-1.0,-1.0,2.2623116970062256
467,125.0,-88.0,-33.0,-10144.0,3023.0,7345.0,-10122.0,-3.0,-4.0,-2.0,-2.0,-2.0,-4.0,-1.0,-1.0,2.279360055923462
468,125.0,-88.0,-33.0,-10144.0,3023.0,7345.0,-10122.0,-1.0,2.0,-1.0,-2.0,-3.0,-1.0,-3.0,-1.0,2.282841205596924
469,125.0,-88.0,-33.0,-10144.0,3023.0,7345.0,-10122.0,-3.0,0.0,1.0,1.0,-1.0,1.0,-2.0,-2.0,2.286139488220215
470,162.0,-97.0,-22.0,-10142.0,2998.0,7337.0,-10138.0,-3.0,0.0,1.0,1.0,-1.0,1.0,-2.0,-2.0,2.3194494247436523
471,162.0,-97.0,-22.0,-10142.0,2998.0,7337.0,-10138.0,1.0,-1.0,-4.0,-1.0,0.0,0.0,2.0,0.0,2.3240654468536377
472,162.0,-97.0,-22.0,-10142.0,2998.0,7337.0,-10138.0,2.0,0.0,1.0,-1.0,-3.0,-1.0,0.0,-1.0,2.3289968967437744
473,226.0,-106.0,-28.0,-10142.0,2962.0,7323.0,-10158.0,2.0,0.0,1.0,-1.0,-3.0,-1.0,0.0,-1.0,2.3325676918029785
474,226.0,-106.0,-28.0,-10142.0,2962.0,7323.0,-10158.0,0.0,1.0,0.0,0.0,1.0,-3.0,-1.0,-4.0,2.3344006538391113
475,226.0,-106.0,-28.0,-10142.0,2962.0,7323.0,-10158.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,2.3361198902130127
476,234.0,-116.0,-24.0,-10143.0,2923.0,7309.0,-10178.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,2.3557686805725098
477,234.0,-116.0,-24.0,-10143.0,2923.0,7309.0,-10178.0,-3.0,-1.0,-2.0,0.0,-1.0,2.0,-1.0,-3.0,2.3588476181030273
478,234.0,-116.0,-24.0,-10143.0,2923.0,7309.0,-10178.0,-2.0,-1.0,0.0,-1.0,-1.0,-4.0,-1.0,-1.0,2.3617537021636963
479,233.0,-137.0,-36.0,-10144.0,2878.0,7299.0,-10197.0,-2.0,-1.0,0.0,-1.0,-1.0,-4.0,-1.0,-1.0,2.3646600246429443
480,233.0,-137.0,-36.0,-10144.0,2878.0,7299.0,-10197.0,0.0,-1.0,-1.0,3.0,-3.0,-2.0,1.0,0.0,2.3674309253692627
481,233.0,-137.0,-36.0,-10144.0,2878.0,7299.0,-10197.0,0.0,1.0,3.0,-2.0,0.0,0.0,0.0,0.0,2.3692636489868164
482,196.0,-159.0,-56.0,-10146.0,2830.0,7296.0,-10211.0,0.0,1.0,3.0,-2.0,0.0,0.0,0.0,0.0,2.3755595684051514
483,196.0,-159.0,-56.0,-10146.0,2830.0,7296.0,-10211.0,-2.0,0.0,-3.0,0.0,6.0,3.0,-1.0,-1.0,2.3773956298828125
484,196.0,-159.0,-56.0,-10146.0,2830.0,7296.0,-10211.0,-1.0,0.0,-2.0,0.0,-3.0,-2.0,0.0,1.0,2.3827435970306396
485,111.0,-152.0,-78.0,-10148.0,2790.0,7305.0,-10214.0,-1.0,0.0,-2.0,0.0,-3.0,-2.0,0.0,1.0,2.397921323776245
486,111.0,-152.0,-78.0,-10148.0,2790.0,7305.0,-10214.0,-2.0,-1.0,0.0,-3.0,-2.0,-3.0,-1.0,1.0,2.425658941268921
487,111.0,-152.0,-78.0,-10148.0,2790.0,7305.0,-10214.0,0.0,-1.0,-4.0,-1.0,4.0,2.0,0.0,-1.0,2.430365800857544
488,53.0,-109.0,-78.0,-10149.0,2764.0,7319.0,-10210.0,0.0,-1.0,-4.0,-1.0,4.0,2.0,0.0,-1.0,2.434744119644165
489,53.0,-109.0,-78.0,-10149.0,2764.0,7319.0,-10210.0,-1.0,-1.0,0.0,1.0,-1.0,-2.0,-2.0,1.0,2.4371838569641113
490,53.0,-109.0,-78.0,-10149.0,2764.0,7319.0,-10210.0,-1.0,0.0,0.0,-3.0,-3.0,-4.0,-2.0,0.0,2.4389328956604004
491,46.0,-61.0,-51.0,-10152.0,2745.0,7326.0,-10207.0,-1.0,0.0,0.0,-3.0,-3.0,-4.0,-2.0,0.0,2.4406955242156982
492,46.0,-61.0,-51.0,-10152.0,2745.0,7326.0,-10207.0,-3.0,-2.0,-4.0,-4.0,-12.0,-4.0,-1.0,0.0,2.4425206184387207
493,46.0,-61.0,-51.0,-10152.0,2745.0,7326.0,-10207.0,0.0,-1.0,1.0,-1.0,0.0,2.0,0.0,1.0,2.444265604019165
494,-17.0,-16.0,-41.0,-10156.0,2738.0,7331.0,-10201.0,0.0,-1.0,1.0,-1.0,0.0,2.0,0.0,1.0,2.459059476852417
495,-17.0,-16.0,-41.0,-10156.0,2738.0,7331.0,-10201.0,-2.0,-1.0,2.0,-4.0,-7.0,-5.0,-3.0,-2.0,2.46230149269104
496,-17.0,-16.0,-41.0,-10156.0,2738.0,7331.0,-10201.0,0.0,-2.0,-3.0,-1.0,-3.0,-2.0,0.0,0.0,2.4653685092926025
497,-99.0,3.0,-64.0,-10161.0,2742.0,7346.0,-10184.0,0.0,-2.0,-3.0,-1.0,-3.0,-2.0,0.0,0.0,2.473912477493286
498,-99.0,3.0,-64.0,-10161.0,2742.0,7346.0,-10184.0,1.0,-3.0,-1.0,0.0,0.0,-2.0,0.0,0.0,2.4975998401641846
499,-99.0,3.0,-64.0,-10161.0,2742.0,7346.0,-10184.0,-3.0,0.0,0.0,-1.0,3.0,2.0,1.0,-1.0,2.5002429485321045
500,-159.0,28.0,-69.0,-10165.0,2760.0,7365.0,-10162.0,-3.0,0.0,0.0,-1.0,3.0,2.0,1.0,-1.0,2.503575086593628
