,Gyro 0,Gyro 1,Gyro 2,Orientation 0,Orientation 1,Orientation 2,Orientation 3,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Timestamp
167,13.0,3.0,231.0,-8111.0,4227.0,5956.0,-12220.0,-4.0,-4.0,0.0,-9.0,0.0,3.0,0.0,3.0,0.5436205863952637
168,13.0,3.0,231.0,-8111.0,4227.0,5956.0,-12220.0,-1.0,2.0,13.0,-4.0,2.0,-1.0,-10.0,-4.0,0.5466842651367188
169,-27.0,-36.0,191.0,-8091.0,4219.0,5955.0,-12236.0,-1.0,2.0,13.0,-4.0,2.0,-1.0,-10.0,-4.0,0.5541698932647705
170,-27.0,-36.0,191.0,-8091.0,4219.0,5955.0,-12236.0,4.0,3.0,-7.0,-5.0,2.0,10.0,9.0,9.0,0.561333179473877
171,-27.0,-36.0,191.0,-8091.0,4219.0,5955.0,-12236.0,-3.0,-1.0,-1.0,7.0,0.0,-5.0,-8.0,-5.0,0.5698909759521484
172,-83.0,6.0,148.0,-8078.0,4217.0,5965.0,-12241.0,-3.0,-1.0,-1.0,7.0,0.0,-5.0,-8.0,-5.0,0.5777220726013184
173,-83.0,6.0,148.0,-8078.0,4217.0,5965.0,-12241.0,-3.0,-2.0,-6.0,-2.0,-4.0,-4.0,6.0,-2.0,0.5806167125701904
174,-83.0,6.0,148.0,-8078.0,4217.0,5965.0,-12241.0,-2.0,-1.0,3.0,8.0,1.0,-6.0,-17.0,-8.0,0.5840663909912109
175,45.0,-18.0,134.0,-8067.0,4206.0,5959.0,-12254.0,-2.0,-1.0,3.0,8.0,1.0,-6.0,-17.0,-8.0,0.5916016101837158
176,45.0,-18.0,134.0,-8067.0,4206.0,5959.0,-12254.0,7.0,1.0,-5.0,-1.0,1.0,-6.0,-15.0,-2.0,0.5988831520080566
177,45.0,-18.0,134.0,-8067.0,4206.0,5959.0,-12254.0,-1.0,3.0,3.0,-7.0,-1.0,13.0,1.0,5.0,0.6072289943695068
178,56.0,-11.0,154.0,-8050.0,4208.0,5943.0,-12273.0,-1.0,3.0,3.0,-7.0,-1.0,13.0,1.0,5.0,0.6147139072418213
179,56.0,-11.0,154.0,-8050.0,4208.0,5943.0,-12273.0,0.0,3.0,8.0,0.0,-3.0,-4.0,-14.0,0.0,0.6214315891265869
180,56.0,-11.0,154.0,-8050.0,4208.0,5943.0,-12273.0,9.0,-6.0,-8.0,10.0,-6.0,-8.0,-7.0,2.0,0.6304292678833008
181,31.0,22.0,160.0,-8027.0,4227.0,5925.0,-12290.0,9.0,-6.0,-8.0,10.0,-6.0,-8.0,-7.0,2.0,0.6337311267852783
182,31.0,22.0,160.0,-8027.0,4227.0,5925.0,-12290.0,1.0,3.0,21.0,11.0,0.0,3.0,13.0,4.0,0.6371476650238037
183,31.0,22.0,160.0,-8027.0,4227.0,5925.0,-12290.0,-1.0,3.0,21.0,0.0,-2.0,-2.0,4.0,-4.0,0.6448373794555664
184,-78.0,-22.0,235.0,-7983.0,4261.0,5926.0,-12306.0,-1.0,3.0,21.0,0.0,-2.0,-2.0,4.0,-4.0,0.6511952877044678
185,-78.0,-22.0,235.0,-7983.0,4261.0,5926.0,-12306.0,2.0,-6.0,-26.0,-9.0,-4.0,1.0,6.0,8.0,0.6592092514038086
186,-78.0,-22.0,235.0,-7983.0,4261.0,5926.0,-12306.0,-10.0,-12.0,-16.0,-4.0,-1.0,-5.0,-4.0,-7.0,0.6665554046630859
187,-21.0,-14.0,281.0,-7937.0,4292.0,5923.0,-12327.0,-10.0,-12.0,-16.0,-4.0,-1.0,-5.0,-4.0,-7.0,0.6739647388458252
188,-21.0,-14.0,281.0,-7937.0,4292.0,5923.0,-12327.0,-7.0,0.0,40.0,15.0,0.0,-11.0,-6.0,-11.0,0.6815505027770996
189,-21.0,-14.0,281.0,-7937.0,4292.0,5923.0,-12327.0,1.0,1.0,-19.0,-45.0,-6.0,1.0,23.0,-4.0,0.6904830932617188
190,83.0,32.0,279.0,-7901.0,4317.0,5903.0,-12351.0,1.0,1.0,-19.0,-45.0,-6.0,1.0,23.0,-4.0,0.6938073635101318
191,83.0,32.0,279.0,-7901.0,4317.0,5903.0,-12351.0,-3.0,-4.0,-30.0,-4.0,-1.0,0.0,1.0,-3.0,0.6971080303192139
192,83.0,32.0,279.0,-7901.0,4317.0,5903.0,-12351.0,-2.0,6.0,6.0,0.0,0.0,0.0,-8.0,-7.0,0.7039084434509277
193,47.0,41.0,265.0,-7866.0,4344.0,5885.0,-12372.0,-2.0,6.0,6.0,0.0,0.0,0.0,-8.0,-7.0,0.7195217609405518
194,47.0,41.0,265.0,-7866.0,4344.0,5885.0,-12372.0,-4.0,-6.0,-26.0,-1.0,-2.0,1.0,13.0,0.0,0.7225625514984131
195,47.0,41.0,265.0,-7866.0,4344.0,5885.0,-12372.0,3.0,7.0,13.0,14.0,3.0,0.0,17.0,5.0,0.7276570796966553
196,-5.0,62.0,253.0,-7833.0,4374.0,5869.0,-12390.0,3.0,7.0,13.0,14.0,3.0,0.0,17.0,5.0,0.7342450618743896
197,-5.0,62.0,253.0,-7833.0,4374.0,5869.0,-12390.0,7.0,7.0,-5.0,3.0,3.0,16.0,39.0,10.0,0.7416427135467529
198,-5.0,62.0,253.0,-7833.0,4374.0,5869.0,-12390.0,0.0,-7.0,1.0,-5.0,-4.0,1.0,-2.0,3.0,0.7501521110534668
199,-141.0,71.0,236.0,-7798.0,4413.0,5870.0,-12398.0,0.0,-7.0,1.0,-5.0,-4.0,1.0,-2.0,3.0,0.7518482208251953
200,-141.0,71.0,236.0,-7798.0,4413.0,5870.0,-12398.0,-6.0,-3.0,-1.0,-7.0,-8.0,-4.0,-14.0,-8.0,0.7566187381744385
201,-141.0,71.0,236.0,-7798.0,4413.0,5870.0,-12398.0,0.0,0.0,12.0,8.0,-1.0,-6.0,-10.0,1.0,0.7637324333190918
202,-208.0,57.0,196.0,-7765.0,4451.0,5887.0,-12397.0,0.0,0.0,12.0,8.0,-1.0,-6.0,-10.0,1.0,0.7716572284698486
203,-208.0,57.0,196.0,-7765.0,4451.0,5887.0,-12397.0,-3.0,0.0,13.0,5.0,3.0,-4.0,-14.0,-3.0,0.7871577739715576
204,-208.0,57.0,196.0,-7765.0,4451.0,5887.0,-12397.0,-1.0,-3.0,-15.0,3.0,-5.0,-5.0,-14.0,-2.0,0.7959368228912354
205,-129.0,60.0,158.0,-7745.0,4473.0,5895.0,-12397.0,-1.0,-3.0,-15.0,3.0,-5.0,-5.0,-14.0,-2.0,0.7994930744171143
206,-129.0,60.0,158.0,-7745.0,4473.0,5895.0,-12397.0,-2.0,0.0,3.0,1.0,1.0,0.0,-8.0,3.0,0.8021705150604248
207,-129.0,60.0,158.0,-7745.0,4473.0,5895.0,-12397.0,-2.0,3.0,1.0,11.0,4.0,0.0,-17.0,3.0,0.8094625473022461
208,-183.0,78.0,127.0,-7728.0,4499.0,5907.0,-12393.0,-2.0,3.0,1.0,11.0,4.0,0.0,-17.0,3.0,0.811159610748291
209,-183.0,78.0,127.0,-7728.0,4499.0,5907.0,-12393.0,0.0,-1.0,1.0,-5.0,0.0,-1.0,0.0,-2.0,0.8165144920349121
210,-183.0,78.0,127.0,-7728.0,4499.0,5907.0,-12393.0,-4.0,-3.0,-5.0,3.0,-3.0,1.0,4.0,-1.0,0.8239994049072266
211,-251.0,46.0,106.0,-7706.0,4529.0,5930.0,-12385.0,-4.0,-3.0,-5.0,3.0,-3.0,1.0,4.0,-1.0,0.8321018218994141
212,-251.0,46.0,106.0,-7706.0,4529.0,5930.0,-12385.0,-2.0,0.0,-3.0,-10.0,-2.0,-1.0,-2.0,-1.0,0.8396801948547363
213,-251.0,46.0,106.0,-7706.0,4529.0,5930.0,-12385.0,-2.0,-3.0,-6.0,-3.0,-2.0,2.0,10.0,0.0,0.8472714424133301
214,-207.0,-9.0,94.0,-7685.0,4548.0,5956.0,-12378.0,-2.0,-3.0,-6.0,-3.0,-2.0,2.0,10.0,0.0,0.85481858253479
215,-207.0,-9.0,94.0,-7685.0,4548.0,5956.0,-12378.0,2.0,1.0,2.0,12.0,-6.0,-7.0,-2.0,-7.0,0.8730571269989014
216,-207.0,-9.0,94.0,-7685.0,4548.0,5956.0,-12378.0,8.0,0.0,-4.0,3.0,3.0,9.0,30.0,14.0,0.8769669532775879
217,-73.0,-23.0,75.0,-7673.0,4550.0,5965.0,-12381.0,8.0,0.0,-4.0,3.0,3.0,9.0,30.0,14.0,0.880824089050293
218,-73.0,-23.0,75.0,-7673.0,4550.0,5965.0,-12381.0,-1.0,-1.0,7.0,17.0,8.0,0.0,-11.0,-5.0,0.8846817016601562
219,-73.0,-23.0,75.0,-7673.0,4550.0,5965.0,-12381.0,5.0,1.0,5.0,7.0,-5.0,3.0,5.0,1.0,0.8869137763977051
220,-131.0,-19.0,74.0,-7654.0,4564.0,5974.0,-12383.0,5.0,1.0,5.0,7.0,-5.0,3.0,5.0,1.0,0.8996846675872803
221,-131.0,-19.0,74.0,-7654.0,4564.0,5974.0,-12383.0,-16.0,-6.0,0.0,-3.0,-4.0,-9.0,-43.0,-11.0,0.902585506439209
222,-131.0,-19.0,74.0,-7654.0,4564.0,5974.0,-12383.0,-16.0,-4.0,-4.0,-3.0,-3.0,-6.0,-8.0,-10.0,0.9070773124694824
223,-92.0,48.0,35.0,-7646.0,4583.0,5976.0,-12380.0,-16.0,-4.0,-4.0,-3.0,-3.0,-6.0,-8.0,-10.0,0.9151620864868164
224,-92.0,48.0,35.0,-7646.0,4583.0,5976.0,-12380.0,-2.0,-5.0,-4.0,-21.0,-2.0,-5.0,-4.0,-5.0,0.9215121269226074
225,-92.0,48.0,35.0,-7646.0,4583.0,5976.0,-12380.0,3.0,1.0,-2.0,-1.0,0.0,3.0,-3.0,1.0,0.9304375648498535
226,-162.0,55.0,-11.0,-7642.0,4606.0,5996.0,-12365.0,3.0,1.0,-2.0,-1.0,0.0,3.0,-3.0,1.0,0.9337337017059326
227,-162.0,55.0,-11.0,-7642.0,4606.0,5996.0,-12365.0,7.0,-1.0,-10.0,-23.0,2.0,12.0,33.0,4.0,0.9383528232574463
228,-162.0,55.0,-11.0,-7642.0,4606.0,5996.0,-12365.0,-3.0,0.0,3.0,18.0,2.0,-2.0,-5.0,-5.0,0.9438648223876953
229,-63.0,58.0,4.0,-7641.0,4622.0,6007.0,-12354.0,-3.0,0.0,3.0,18.0,2.0,-2.0,-5.0,-5.0,0.9512467384338379
230,-63.0,58.0,4.0,-7641.0,4622.0,6007.0,-12354.0,4.0,-2.0,9.0,6.0,-1.0,-3.0,-3.0,3.0,0.9590821266174316
231,-63.0,58.0,4.0,-7641.0,4622.0,6007.0,-12354.0,15.0,-7.0,-5.0,-4.0,0.0,-1.0,-7.0,3.0,0.966355562210083
232,11.0,56.0,21.0,-7642.0,4632.0,6005.0,-12350.0,15.0,-7.0,-5.0,-4.0,0.0,-1.0,-7.0,3.0,0.9748010635375977
233,11.0,56.0,21.0,-7642.0,4632.0,6005.0,-12350.0,4.0,-2.0,-14.0,-5.0,0.0,8.0,48.0,6.0,0.9827144145965576
234,11.0,56.0,21.0,-7642.0,4632.0,6005.0,-12350.0,5.0,6.0,7.0,2.0,1.0,-5.0,-10.0,8.0,0.9909789562225342
235,-52.0,72.0,29.0,-7640.0,4649.0,6007.0,-12345.0,5.0,6.0,7.0,2.0,1.0,-5.0,-10.0,8.0,0.9938547611236572
236,-52.0,72.0,29.0,-7640.0,4649.0,6007.0,-12345.0,-13.0,1.0,1.0,2.0,1.0,4.0,8.0,2.0,0.9958512783050537
237,-52.0,72.0,29.0,-7640.0,4649.0,6007.0,-12345.0,-2.0,0.0,-5.0,-14.0,-1.0,-2.0,3.0,-6.0,1.0039403438568115
238,-94.0,81.0,-5.0,-7640.0,4669.0,6012.0,-12334.0,-2.0,0.0,-5.0,-14.0,-1.0,-2.0,3.0,-6.0,1.011901617050171
239,-94.0,81.0,-5.0,-7640.0,4669.0,6012.0,-12334.0,-5.0,1.0,1.0,-6.0,-2.0,-2.0,-15.0,-1.0,1.0273466110229492
240,-94.0,81.0,-5.0,-7640.0,4669.0,6012.0,-12334.0,-9.0,-2.0,-8.0,4.0,3.0,-3.0,-7.0,-3.0,1.029891014099121
241,-105.0,121.0,-34.0,-7645.0,4697.0,6019.0,-12317.0,-9.0,-2.0,-8.0,4.0,3.0,-3.0,-7.0,-3.0,1.034653663635254
242,-105.0,121.0,-34.0,-7645.0,4697.0,6019.0,-12317.0,9.0,-2.0,-18.0,8.0,-2.0,-2.0,-6.0,-3.0,1.04179048538208
243,-105.0,121.0,-34.0,-7645.0,4697.0,6019.0,-12317.0,1.0,-1.0,-7.0,-14.0,1.0,0.0,0.0,-2.0,1.0494015216827393
244,-63.0,104.0,-37.0,-7653.0,4714.0,6027.0,-12302.0,1.0,-1.0,-7.0,-14.0,1.0,0.0,0.0,-2.0,1.0511000156402588
245,-63.0,104.0,-37.0,-7653.0,4714.0,6027.0,-12302.0,-8.0,4.0,4.0,0.0,0.0,0.0,-1.0,-2.0,1.0564234256744385
246,-63.0,104.0,-37.0,-7653.0,4714.0,6027.0,-12302.0,-2.0,-3.0,-2.0,11.0,-1.0,-2.0,-5.0,-2.0,1.0636818408966064
247,3.0,87.0,-14.0,-7660.0,4726.0,6024.0,-12294.0,-2.0,-3.0,-2.0,11.0,-1.0,-2.0,-5.0,-2.0,1.0714302062988281
248,3.0,87.0,-14.0,-7660.0,4726.0,6024.0,-12294.0,-2.0,-3.0,-10.0,-1.0,-2.0,0.0,9.0,2.0,1.0789003372192383
249,3.0,87.0,-14.0,-7660.0,4726.0,6024.0,-12294.0,-4.0,4.0,7.0,-2.0,-3.0,-4.0,-19.0,-9.0,1.0870308876037598
250,1.0,93.0,-23.0,-7669.0,4738.0,6020.0,-12286.0,-4.0,4.0,7.0,-2.0,-3.0,-4.0,-19.0,-9.0,1.1038269996643066
251,1.0,93.0,-23.0,-7669.0,4738.0,6020.0,-12286.0,0.0,3.0,15.0,17.0,-2.0,-3.0,-7.0,-2.0,1.1078619956970215
252,1.0,93.0,-23.0,-7669.0,4738.0,6020.0,-12286.0,4.0,2.0,0.0,-4.0,0.0,6.0,6.0,5.0,1.111684799194336
253,-74.0,105.0,-20.0,-7674.0,4759.0,6020.0,-12275.0,4.0,2.0,0.0,-4.0,0.0,6.0,6.0,5.0,1.1141793727874756
254,-74.0,105.0,-20.0,-7674.0,4759.0,6020.0,-12275.0,3.0,1.0,1.0,-1.0,-1.0,-3.0,-2.0,1.0,1.116265058517456
255,-74.0,105.0,-20.0,-7674.0,4759.0,6020.0,-12275.0,-8.0,-4.0,7.0,9.0,2.0,1.0,5.0,-2.0,1.123765468597412
256,-73.0,132.0,-35.0,-7683.0,4782.0,6020.0,-12260.0,-8.0,-4.0,7.0,9.0,2.0,1.0,5.0,-2.0,1.1315126419067383
257,-73.0,132.0,-35.0,-7683.0,4782.0,6020.0,-12260.0,3.0,-1.0,7.0,-5.0,-1.0,-2.0,-10.0,9.0,1.1389563083648682
258,-73.0,132.0,-35.0,-7683.0,4782.0,6020.0,-12260.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,6.0,-3.0,1.1472833156585693
259,-62.0,122.0,-62.0,-7694.0,4802.0,6020.0,-12245.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,6.0,-3.0,1.1547918319702148
260,-62.0,122.0,-62.0,-7694.0,4802.0,6020.0,-12245.0,2.0,1.0,-2.0,8.0,-3.0,-3.0,-5.0,-6.0,1.162736415863037
261,-62.0,122.0,-62.0,-7694.0,4802.0,6020.0,-12245.0,-6.0,-2.0,-6.0,-14.0,-4.0,-4.0,-6.0,-3.0,1.1712939739227295
262,-17.0,100.0,-83.0,-7711.0,4811.0,6020.0,-12231.0,-6.0,-2.0,-6.0,-14.0,-4.0,-4.0,-6.0,-3.0,1.1751539707183838
263,-17.0,100.0,-83.0,-7711.0,4811.0,6020.0,-12231.0,2.0,-4.0,0.0,-6.0,2.0,-2.0,-18.0,-15.0,1.179154872894287
264,-17.0,100.0,-83.0,-7711.0,4811.0,6020.0,-12231.0,1.0,-2.0,2.0,3.0,-2.0,-3.0,-6.0,6.0,1.1838696002960205
265,16.0,94.0,-101.0,-7733.0,4813.0,6015.0,-12219.0,1.0,-2.0,2.0,3.0,-2.0,-3.0,-6.0,6.0,1.1912906169891357
266,16.0,94.0,-101.0,-7733.0,4813.0,6015.0,-12219.0,1.0,0.0,4.0,2.0,1.0,1.0,15.0,2.0,1.1990559101104736
267,16.0,94.0,-101.0,-7733.0,4813.0,6015.0,-12219.0,1.0,-3.0,-4.0,-9.0,2.0,4.0,0.0,8.0,1.2066307067871094
268,-15.0,93.0,-110.0,-7754.0,4818.0,6013.0,-12205.0,1.0,-3.0,-4.0,-9.0,2.0,4.0,0.0,8.0,1.214817762374878
269,-15.0,93.0,-110.0,-7754.0,4818.0,6013.0,-12205.0,0.0,-1.0,-2.0,2.0,-1.0,-2.0,-4.0,3.0,1.2314786911010742
270,-15.0,93.0,-110.0,-7754.0,4818.0,6013.0,-12205.0,-2.0,0.0,-1.0,7.0,1.0,7.0,22.0,-1.0,1.2348308563232422
271,-32.0,96.0,-108.0,-7771.0,4829.0,6012.0,-12190.0,-2.0,0.0,-1.0,7.0,1.0,7.0,22.0,-1.0,1.2381227016448975
272,-32.0,96.0,-108.0,-7771.0,4829.0,6012.0,-12190.0,2.0,-2.0,0.0,1.0,2.0,2.0,19.0,-1.0,1.241260051727295
273,-32.0,96.0,-108.0,-7771.0,4829.0,6012.0,-12190.0,4.0,-2.0,0.0,3.0,-1.0,-4.0,-12.0,6.0,1.2431378364562988
274,-48.0,87.0,-100.0,-7787.0,4839.0,6014.0,-12175.0,4.0,-2.0,0.0,3.0,-1.0,-4.0,-12.0,6.0,1.25154447555542
275,-48.0,87.0,-100.0,-7787.0,4839.0,6014.0,-12175.0,-4.0,-3.0,-9.0,-1.0,-4.0,-9.0,-14.0,-8.0,1.2590305805206299
276,-48.0,87.0,-100.0,-7787.0,4839.0,6014.0,-12175.0,-14.0,-4.0,1.0,2.0,0.0,1.0,-2.0,-10.0,1.2664055824279785
277,-9.0,75.0,-86.0,-7802.0,4845.0,6011.0,-12164.0,-14.0,-4.0,1.0,2.0,0.0,1.0,-2.0,-10.0,1.2747700214385986
278,-9.0,75.0,-86.0,-7802.0,4845.0,6011.0,-12164.0,-6.0,-2.0,1.0,0.0,-1.0,-8.0,-23.0,-1.0,1.291304349899292
279,-9.0,75.0,-86.0,-7802.0,4845.0,6011.0,-12164.0,-5.0,-2.0,0.0,0.0,-3.0,-6.0,4.0,-9.0,1.2945477962493896
280,66.0,76.0,-84.0,-7822.0,4843.0,5999.0,-12158.0,-5.0,-2.0,0.0,0.0,-3.0,-6.0,4.0,-9.0,1.2978239059448242
281,66.0,76.0,-84.0,-7822.0,4843.0,5999.0,-12158.0,1.0,2.0,-4.0,-26.0,-2.0,0.0,3.0,4.0,1.3055016994476318
282,66.0,76.0,-84.0,-7822.0,4843.0,5999.0,-12158.0,-16.0,-2.0,-1.0,0.0,-4.0,-9.0,-28.0,-10.0,1.307359218597412
283,70.0,74.0,-73.0,-7841.0,4842.0,5985.0,-12154.0,-16.0,-2.0,-1.0,0.0,-4.0,-9.0,-28.0,-10.0,1.3114004135131836
284,70.0,74.0,-73.0,-7841.0,4842.0,5985.0,-12154.0,9.0,2.0,1.0,0.0,1.0,-1.0,-16.0,5.0,1.3281285762786865
285,70.0,74.0,-73.0,-7841.0,4842.0,5985.0,-12154.0,12.0,7.0,-1.0,-23.0,-2.0,-6.0,8.0,0.0,1.3302571773529053
286,14.0,73.0,-59.0,-7854.0,4847.0,5975.0,-12148.0,12.0,7.0,-1.0,-23.0,-2.0,-6.0,8.0,0.0,1.333859920501709
287,14.0,73.0,-59.0,-7854.0,4847.0,5975.0,-12148.0,1.0,-2.0,5.0,9.0,4.0,9.0,50.0,4.0,1.341611623764038
288,14.0,73.0,-59.0,-7854.0,4847.0,5975.0,-12148.0,2.0,-2.0,-4.0,1.0,-1.0,3.0,1.0,4.0,1.3491315841674805
289,-8.0,83.0,-54.0,-7865.0,4857.0,5972.0,-12138.0,2.0,-2.0,-4.0,1.0,-1.0,3.0,1.0,4.0,1.357720136642456
290,-8.0,83.0,-54.0,-7865.0,4857.0,5972.0,-12138.0,-2.0,-1.0,-1.0,-15.0,-3.0,3.0,16.0,-4.0,1.3609211444854736
291,-8.0,83.0,-54.0,-7865.0,4857.0,5972.0,-12138.0,1.0,2.0,3.0,3.0,2.0,3.0,-1.0,-5.0,1.3645052909851074
292,31.0,82.0,-54.0,-7879.0,4862.0,5963.0,-12131.0,1.0,2.0,3.0,3.0,2.0,3.0,-1.0,-5.0,1.3722774982452393
293,31.0,82.0,-54.0,-7879.0,4862.0,5963.0,-12131.0,-14.0,-8.0,-2.0,4.0,0.0,-3.0,-40.0,-1.0,1.3871359825134277
294,31.0,82.0,-54.0,-7879.0,4862.0,5963.0,-12131.0,2.0,-2.0,-1.0,3.0,1.0,-4.0,-3.0,-4.0,1.3895339965820312
295,70.0,91.0,-61.0,-7898.0,4862.0,5950.0,-12125.0,2.0,-2.0,-1.0,3.0,1.0,-4.0,-3.0,-4.0,1.3948042392730713
296,70.0,91.0,-61.0,-7898.0,4862.0,5950.0,-12125.0,3.0,-7.0,-2.0,-12.0,-2.0,3.0,17.0,4.0,1.4019439220428467
297,70.0,91.0,-61.0,-7898.0,4862.0,5950.0,-12125.0,1.0,-2.0,-3.0,-1.0,-5.0,-1.0,-5.0,6.0,1.4087328910827637
298,75.0,86.0,-79.0,-7918.0,4862.0,5936.0,-12119.0,1.0,-2.0,-3.0,-1.0,-5.0,-1.0,-5.0,6.0,1.4174745082855225
299,75.0,86.0,-79.0,-7918.0,4862.0,5936.0,-12119.0,5.0,0.0,-2.0,10.0,-1.0,0.0,5.0,0.0,1.4204773902893066
300,75.0,86.0,-79.0,-7918.0,4862.0,5936.0,-12119.0,5.0,-1.0,5.0,6.0,2.0,3.0,4.0,3.0,1.4244053363800049
301,57.0,84.0,-97.0,-7937.0,4866.0,5927.0,-12110.0,5.0,-1.0,5.0,6.0,2.0,3.0,4.0,3.0,1.432063341140747
302,57.0,84.0,-97.0,-7937.0,4866.0,5927.0,-12110.0,-5.0,3.0,1.0,11.0,2.0,-2.0,0.0,3.0,1.438988208770752
303,57.0,84.0,-97.0,-7937.0,4866.0,5927.0,-12110.0,2.0,1.0,2.0,11.0,4.0,1.0,3.0,-3.0,1.4470865726470947
304,134.0,59.0,-85.0,-7957.0,4860.0,5910.0,-12107.0,2.0,1.0,2.0,11.0,4.0,1.0,3.0,-3.0,1.4553868770599365
305,134.0,59.0,-85.0,-7957.0,4860.0,5910.0,-12107.0,2.0,1.0,1.0,6.0,1.0,2.0,-2.0,-6.0,1.4628450870513916
306,134.0,59.0,-85.0,-7957.0,4860.0,5910.0,-12107.0,-2.0,-2.0,-5.0,-19.0,-5.0,-5.0,-17.0,-5.0,1.4702823162078857
307,190.0,25.0,-95.0,-7981.0,4842.0,5887.0,-12110.0,-2.0,-2.0,-5.0,-19.0,-5.0,-5.0,-17.0,-5.0,1.4772453308105469
308,190.0,25.0,-95.0,-7981.0,4842.0,5887.0,-12110.0,-3.0,-2.0,-1.0,-7.0,-4.0,-2.0,-18.0,-2.0,1.4790840148925781
309,190.0,25.0,-95.0,-7981.0,4842.0,5887.0,-12110.0,4.0,4.0,3.0,-3.0,3.0,9.0,13.0,5.0,1.4841392040252686
310,164.0,-2.0,-119.0,-8006.0,4818.0,5872.0,-12110.0,4.0,4.0,3.0,-3.0,3.0,9.0,13.0,5.0,1.4913222789764404
311,164.0,-2.0,-119.0,-8006.0,4818.0,5872.0,-12110.0,2.0,1.0,-1.0,5.0,-3.0,0.0,1.0,6.0,1.4990947246551514
312,164.0,-2.0,-119.0,-8006.0,4818.0,5872.0,-12110.0,-1.0,-5.0,-9.0,-6.0,-4.0,-6.0,2.0,-5.0,1.5070502758026123
313,171.0,-6.0,-141.0,-8034.0,4792.0,5860.0,-12108.0,-1.0,-5.0,-9.0,-6.0,-4.0,-6.0,2.0,-5.0,1.51511812210083
314,171.0,-6.0,-141.0,-8034.0,4792.0,5860.0,-12108.0,-1.0,-2.0,-4.0,-8.0,-4.0,-5.0,-15.0,-6.0,1.5229849815368652
315,171.0,-6.0,-141.0,-8034.0,4792.0,5860.0,-12108.0,0.0,-1.0,-2.0,-3.0,-3.0,-4.0,0.0,1.0,1.529069423675537
316,160.0,-35.0,-151.0,-8059.0,4767.0,5852.0,-12105.0,0.0,-1.0,-2.0,-3.0,-3.0,-4.0,0.0,1.0,1.537919521331787
317,160.0,-35.0,-151.0,-8059.0,4767.0,5852.0,-12105.0,4.0,0.0,-3.0,-3.0,0.0,-1.0,4.0,1.0,1.5415990352630615
318,160.0,-35.0,-151.0,-8059.0,4767.0,5852.0,-12105.0,-1.0,1.0,3.0,9.0,2.0,0.0,6.0,1.0,1.5531632900238037
319,142.0,-47.0,-146.0,-8080.0,4744.0,5847.0,-12103.0,-1.0,1.0,3.0,9.0,2.0,0.0,6.0,1.0,1.5560531616210938
320,142.0,-47.0,-146.0,-8080.0,4744.0,5847.0,-12103.0,-1.0,-1.0,-6.0,-22.0,0.0,-2.0,2.0,-3.0,1.559232234954834
321,142.0,-47.0,-146.0,-8080.0,4744.0,5847.0,-12103.0,-5.0,-5.0,-4.0,-2.0,-8.0,-1.0,-8.0,-16.0,1.5670077800750732
322,153.0,-53.0,-151.0,-8101.0,4720.0,5838.0,-12102.0,-5.0,-5.0,-4.0,-2.0,-8.0,-1.0,-8.0,-16.0,1.5819957256317139
323,153.0,-53.0,-151.0,-8101.0,4720.0,5838.0,-12102.0,1.0,2.0,2.0,2.0,3.0,1.0,-1.0,-1.0,1.5837676525115967
324,153.0,-53.0,-151.0,-8101.0,4720.0,5838.0,-12102.0,-1.0,0.0,-4.0,-8.0,-2.0,0.0,5.0,1.0,1.5894980430603027
325,132.0,-56.0,-167.0,-8124.0,4695.0,5835.0,-12098.0,-1.0,0.0,-4.0,-8.0,-2.0,0.0,5.0,1.0,1.5980050563812256
326,132.0,-56.0,-167.0,-8124.0,4695.0,5835.0,-12098.0,-3.0,0.0,-3.0,7.0,-3.0,-2.0,-4.0,-1.0,1.601433277130127
327,132.0,-56.0,-167.0,-8124.0,4695.0,5835.0,-12098.0,14.0,3.0,1.0,10.0,3.0,-2.0,0.0,4.0,1.6299917697906494
328,109.0,-74.0,-165.0,-8144.0,4670.0,5837.0,-12093.0,14.0,3.0,1.0,10.0,3.0,-2.0,0.0,4.0,1.634230375289917
329,109.0,-74.0,-165.0,-8144.0,4670.0,5837.0,-12093.0,3.0,-1.0,-2.0,-7.0,-4.0,-1.0,-12.0,0.0,1.6385986804962158
330,109.0,-74.0,-165.0,-8144.0,4670.0,5837.0,-12093.0,1.0,-1.0,2.0,6.0,0.0,-1.0,-1.0,-1.0,1.6415901184082031
331,51.0,-47.0,-156.0,-8168.0,4643.0,5845.0,-12084.0,1.0,-1.0,2.0,6.0,0.0,-1.0,-1.0,-1.0,1.6438875198364258
332,51.0,-47.0,-156.0,-8168.0,4643.0,5845.0,-12084.0,-6.0,-2.0,-4.0,-22.0,-6.0,-1.0,6.0,-1.0,1.645761489868164
333,51.0,-47.0,-156.0,-8168.0,4643.0,5845.0,-12084.0,-1.0,0.0,-1.0,-5.0,-4.0,4.0,22.0,2.0,1.648698329925537
334,-70.0,26.0,-150.0,-8184.0,4647.0,5857.0,-12065.0,-1.0,0.0,-1.0,-5.0,-4.0,4.0,22.0,2.0,1.6571590900421143
